time, ax, ay, az, gx, gy, gz, mx, my, mz
   492019167,   -0.01172,    -0.01514,    +1.02637,   -0.01490,    -0.01171,    -0.01277,  -37.29727,   -59.74805,   -32.47734
   492030156,   -0.01904,    -0.00293,    +1.02295,   -0.01277,    -0.01277,    -0.01064,  -37.29727,   -59.74805,   -32.47734
   492041063,   -0.02148,    -0.00977,    +1.02734,   -0.01383,    -0.00851,    -0.01171,  -37.29727,   -59.74805,   -32.47734
   492052007,   -0.02100,    -0.01074,    +1.01318,   -0.01383,    -0.00851,    -0.01277,  -37.29727,   -59.74805,   -32.47734
   492062914,   -0.01611,    -0.01416,    +1.01855,   -0.01490,    -0.00745,    -0.01277,  -37.29727,   -59.74805,   -32.47734
   492073844,   -0.02051,    -0.01270,    +1.03760,   -0.00958,    -0.00639,    -0.00958,  -37.29727,   -59.74805,   -32.47734
   492084789,   -0.01465,    -0.01123,    +1.03516,   -0.01809,    -0.01171,    -0.00958,  -37.29727,   -59.74805,   -32.47734
   492095696,   -0.01172,    -0.01465,    +1.02490,   -0.01809,    -0.01064,    -0.00851,  -37.29727,   -59.74805,   -32.47734
   492106644,   -0.01074,    -0.01318,    +1.01074,   -0.01490,    -0.00745,    -0.00851,  -37.29727,   -59.74805,   -32.47734
   492117589,   -0.01758,    -0.01318,    +1.02686,   -0.01383,    -0.01277,    -0.00851,  -37.29727,   -59.74805,   -32.47734
   492128497,   -0.01611,    +0.00293,    +1.03125,   -0.01064,    -0.01277,    -0.01064,  -37.29727,   -59.74805,   -32.47734
   492139471,   -0.02148,    -0.00781,    +1.02930,   -0.01171,    -0.01383,    -0.01064,  -37.29727,   -59.74805,   -32.47734
   492150422,   -0.01221,    -0.01025,    +1.01855,   -0.01277,    -0.00958,    -0.00958,  -36.57305,   -61.19649,   -34.22344
   492161356,   -0.01855,    -0.02100,    +1.03711,   -0.01490,    -0.01171,    -0.01064,  -36.57305,   -61.19649,   -34.22344
   492172336,   -0.01416,    -0.01270,    +1.02588,   -0.01277,    -0.00745,    -0.01171,  -36.57305,   -61.19649,   -34.22344
   492183257,   -0.00977,    -0.01562,    +1.01318,   -0.01809,    -0.01596,    -0.01064,  -36.57305,   -61.19649,   -34.22344
   492194173,   -0.01660,    -0.01270,    +1.02686,   -0.01277,    -0.00639,    -0.01064,  -36.57305,   -61.19649,   -34.22344
   492205118,   -0.02344,    -0.01465,    +1.03662,   -0.01383,    -0.00639,    -0.00958,  -36.57305,   -61.19649,   -34.22344
   492216028,   -0.02051,    -0.01904,    +1.02197,   -0.01490,    -0.00851,    -0.01596,  -36.57305,   -61.19649,   -34.22344
   492226995,   -0.01660,    -0.00586,    +1.02051,   -0.01064,    -0.01383,    -0.01064,  -36.57305,   -61.19649,   -34.22344
   492237945,   -0.02148,    -0.01074,    +1.02441,   -0.01383,    -0.00851,    -0.00851,  -36.57305,   -61.19649,   -34.22344
   492248972,   -0.01904,    -0.00977,    +1.02246,   -0.01596,    -0.01064,    -0.00958,  -36.57305,   -61.19649,   -34.22344
   492259879,   -0.00830,    -0.01318,    +1.02783,   -0.01064,    -0.01064,    -0.00745,  -36.57305,   -61.19649,   -34.22344
   492270784,   -0.01709,    -0.01172,    +1.02246,   -0.01277,    -0.00745,    -0.00851,  -36.57305,   -61.19649,   -34.22344
   492281723,   -0.01367,    -0.01416,    +1.01758,   -0.00958,    -0.01277,    -0.01383,  -36.57305,   -61.19649,   -34.22344
   492292661,   -0.01660,    -0.01562,    +1.02930,   -0.01277,    -0.01171,    -0.01277,  -36.57305,   -61.19649,   -34.22344
   492303590,   -0.01562,    -0.00928,    +1.02588,   -0.01490,    -0.00958,    -0.01064,  -36.57305,   -61.19649,   -34.22344
   492314595,   -0.01172,    -0.01611,    +1.02148,   -0.01703,    -0.00532,    -0.01490,  -36.57305,   -61.19649,   -34.22344
   492325499,   -0.01562,    -0.01709,    +1.03223,   -0.01703,    -0.00851,    -0.01064,  -36.57305,   -61.19649,   -34.22344
   492336426,   -0.01807,    -0.00977,    +1.01855,   -0.01490,    -0.01383,    -0.00958,  -36.57305,   -61.19649,   -34.22344
   492347422,   -0.01367,    -0.01709,    +1.02979,   -0.01064,    -0.00958,    -0.01064,  -36.57305,   -61.19649,   -34.22344
   492358327,   -0.02588,    -0.01709,    +1.02051,   -0.01171,    -0.01277,    -0.01383,  -36.57305,   -61.19649,   -34.22344
   492369240,   -0.01855,    -0.01123,    +1.03174,   -0.01064,    -0.00639,    -0.01064,  -36.57305,   -61.19649,   -34.22344
   492380200,   -0.01514,    -0.01807,    +1.01855,   -0.01171,    -0.00958,    -0.00851,  -36.57305,   -61.19649,   -34.22344
   492391105,   -0.02002,    -0.02393,    +1.02930,   -0.01171,    -0.00745,    -0.01277,  -36.57305,   -61.19649,   -34.22344
   492402090,   -0.01562,    -0.01270,    +1.02588,   -0.01490,    -0.01064,    -0.01171,  -35.66777,   -59.92910,   -33.35039
   492413057,   -0.02295,    -0.01807,    +1.01953,   -0.01383,    -0.01490,    -0.01383,  -35.66777,   -59.92910,   -33.35039
   492423977,   -0.01660,    -0.01660,    +1.02881,   -0.01383,    -0.01171,    -0.01064,  -35.66777,   -59.92910,   -33.35039
   492434944,   -0.01562,    -0.02148,    +1.02734,   -0.01171,    -0.01277,    -0.00851,  -35.66777,   -59.92910,   -33.35039
   492445894,   -0.02734,    -0.01465,    +1.01807,   -0.01916,    -0.00851,    -0.01277,  -35.66777,   -59.92910,   -33.35039
   492456856,   -0.01904,    -0.01562,    +1.03076,   -0.01383,    -0.01596,    -0.01490,  -35.66777,   -59.92910,   -33.35039
   492467793,   -0.01709,    -0.01660,    +1.01758,   -0.01277,    -0.00851,    -0.00745,  -35.66777,   -59.92910,   -33.35039
   492478726,   -0.01562,    -0.01172,    +1.01855,   -0.01064,    -0.00958,    -0.00851,  -35.66777,   -59.92910,   -33.35039
   492489697,   -0.01514,    -0.01074,    +1.02881,   -0.01383,    -0.00958,    -0.01490,  -35.66777,   -59.92910,   -33.35039
   492500602,   -0.02393,    -0.01221,    +1.01318,   -0.01596,    -0.01171,    -0.01383,  -35.66777,   -59.92910,   -33.35039
   492511565,   -0.02441,    -0.00781,    +1.02393,   -0.01171,    -0.01277,    -0.00851,  -35.66777,   -59.92910,   -33.35039
   492522487,   -0.02539,    -0.01123,    +1.02832,   -0.01490,    -0.00851,    -0.01064,  -35.66777,   -59.92910,   -33.35039
   492533393,   -0.01709,    -0.01709,    +1.01660,   -0.00958,    -0.00958,    -0.01171,  -35.66777,   -59.92910,   -33.35039
   492544342,   -0.01025,    -0.01709,    +1.01807,   -0.01383,    -0.01064,    -0.01064,  -35.66777,   -59.92910,   -33.35039
   492555287,   -0.01123,    -0.00537,    +1.01953,   -0.01703,    -0.00745,    -0.01277,  -35.66777,   -59.92910,   -33.35039
   492566209,   -0.02002,    -0.02100,    +1.03027,   -0.01277,    -0.00851,    -0.01277,  -35.66777,   -59.92910,   -33.35039
   492577206,   -0.02002,    -0.01074,    +1.02930,   -0.01596,    -0.01064,    -0.00958,  -35.66777,   -59.92910,   -33.35039
   492588168,   -0.00928,    -0.01758,    +1.02588,   -0.01064,    -0.00745,    -0.00745,  -35.66777,   -59.92910,   -33.35039
   492599099,   -0.02197,    -0.02002,    +1.03125,   -0.01490,    -0.00745,    -0.00532,  -35.66777,   -59.92910,   -33.35039
   492610165,   -0.01172,    -0.02002,    +1.02539,   -0.01490,    -0.01277,    -0.01064,  -35.66777,   -59.92910,   -33.35039
   492621073,   -0.01904,    -0.01025,    +1.03613,   -0.01596,    -0.01383,    -0.01064,  -35.66777,   -59.92910,   -33.35039
   492632004,   -0.01465,    -0.02490,    +1.02393,   -0.01383,    -0.00958,    -0.01064,  -35.66777,   -59.92910,   -33.35039
   492642909,   -0.00391,    -0.00879,    +1.02539,   -0.01383,    -0.01277,    -0.00851,  -35.66777,   -59.92910,   -33.35039
   492653830,   -0.01172,    -0.01074,    +1.02637,   -0.00958,    -0.00851,    -0.01171,  -36.21094,   -59.74805,   -32.82656
   492664779,   -0.00977,    -0.01123,    +1.02930,   -0.01064,    -0.01171,    -0.01171,  -36.21094,   -59.74805,   -32.82656
   492675687,   -0.01514,    -0.01514,    +1.02441,   -0.01703,    -0.00851,    -0.00851,  -36.21094,   -59.74805,   -32.82656
   492686651,   -0.01660,    -0.01465,    +1.01855,   -0.01490,    -0.01277,    -0.01490,  -36.21094,   -59.74805,   -32.82656
   492697586,   -0.01562,    -0.01660,    +1.04102,   -0.01490,    -0.00851,    -0.01064,  -36.21094,   -59.74805,   -32.82656
   492708490,   -0.01514,    -0.01855,    +1.02441,   -0.01064,    -0.01277,    -0.01490,  -36.21094,   -59.74805,   -32.82656
   492719467,   -0.01709,    -0.02100,    +1.03125,   -0.01809,    -0.01171,    -0.01277,  -36.21094,   -59.74805,   -32.82656
   492730413,   -0.01562,    -0.01514,    +1.02246,   -0.01277,    -0.01171,    -0.01064,  -36.21094,   -59.74805,   -32.82656
   492741333,   -0.01562,    -0.01416,    +1.02539,   -0.00958,    -0.01277,    -0.01277,  -36.21094,   -59.74805,   -32.82656
   492752305,   -0.01367,    -0.02002,    +1.02832,   -0.01277,    -0.01277,    -0.01277,  -36.21094,   -59.74805,   -32.82656
   492763211,   -0.01807,    -0.01318,    +1.03174,   -0.01171,    -0.00745,    -0.01490,  -36.21094,   -59.74805,   -32.82656
   492774136,   -0.00977,    -0.02295,    +1.03516,   -0.01383,    -0.00745,    -0.00958,  -36.21094,   -59.74805,   -32.82656
   492785051,   -0.01465,    -0.01807,    +1.01660,   -0.01490,    -0.00851,    -0.01277,  -36.21094,   -59.74805,   -32.82656
   492795958,   -0.01514,    -0.01221,    +1.02441,   -0.01490,    -0.01171,    -0.01277,  -36.21094,   -59.74805,   -32.82656
   492806923,   -0.02246,    -0.01514,    +1.01660,   -0.01703,    -0.01383,    -0.01064,  -36.21094,   -59.74805,   -32.82656
   492817878,   -0.02148,    -0.01221,    +1.01709,   -0.01596,    -0.00958,    -0.01064,  -36.21094,   -59.74805,   -32.82656
   492828783,   -0.01904,    -0.01318,    +1.02930,   -0.01383,    -0.01064,    -0.01277,  -36.21094,   -59.74805,   -32.82656
   492839743,   -0.02246,    -0.01465,    +1.01172,   -0.01596,    -0.01171,    -0.00426,  -36.21094,   -59.74805,   -32.82656
   492850650,   -0.01807,    -0.00879,    +1.01904,   -0.01383,    -0.01064,    -0.01277,  -36.21094,   -59.74805,   -32.82656
   492861566,   -0.02002,    -0.00928,    +1.02686,   -0.01596,    -0.00532,    -0.01171,  -36.21094,   -59.74805,   -32.82656
   492872482,   -0.00879,    -0.01709,    +1.03320,   -0.01171,    -0.01064,    -0.01383,  -36.21094,   -59.74805,   -32.82656
   492883407,   -0.01123,    -0.02344,    +1.03320,   -0.01490,    -0.00958,    -0.01490,  -36.21094,   -59.74805,   -32.82656
   492894351,   -0.01172,    -0.01807,    +1.02100,   -0.01703,    -0.00851,    -0.01383,  -36.21094,   -59.74805,   -32.82656
   492905273,   -0.01562,    -0.01904,    +1.04004,   -0.01596,    -0.01064,    -0.01277,  -36.39199,   -59.92910,   -32.65195
   492916175,   -0.01660,    -0.01221,    +1.02539,   -0.01490,    -0.00851,    -0.00851,  -36.39199,   -59.92910,   -32.65195
   492927088,   -0.01611,    -0.01514,    +1.02051,   -0.02128,    -0.01277,    -0.01171,  -36.39199,   -59.92910,   -32.65195
   492938010,   -0.01855,    -0.01611,    +1.03760,   -0.01277,    -0.01596,    -0.00745,  -36.39199,   -59.92910,   -32.65195
   492948615,   -0.01318,    -0.02490,    +1.02246,   -0.01171,    -0.01277,    -0.00958,  -36.39199,   -59.92910,   -32.65195
   492959237,   -0.01416,    -0.00488,    +1.01807,   -0.01703,    -0.00745,    -0.00958,  -36.39199,   -59.92910,   -32.65195
   492969815,   -0.01660,    -0.01025,    +1.03613,   -0.01277,    -0.00639,    -0.01277,  -36.39199,   -59.92910,   -32.65195
   492980350,   -0.01562,    -0.01465,    +1.04834,   -0.01490,    -0.01064,    -0.01064,  -36.39199,   -59.92910,   -32.65195
   492990930,   -0.01807,    -0.02051,    +1.01904,   -0.01490,    -0.00532,    -0.01596,  -36.39199,   -59.92910,   -32.65195
   493001510,   -0.01123,    -0.02051,    +1.02881,   -0.01171,    -0.00745,    -0.01171,  -36.39199,   -59.92910,   -32.65195
   493012086,   -0.01514,    -0.01758,    +1.02197,   -0.01277,    -0.01064,    -0.01064,  -36.39199,   -59.92910,   -32.65195
   493022638,   -0.02197,    -0.01221,    +1.01611,   -0.01277,    -0.00745,    -0.00532,  -36.39199,   -59.92910,   -32.65195
   493033226,   -0.01758,    -0.00928,    +1.04053,   -0.01277,    -0.00851,    -0.01064,  -36.39199,   -59.92910,   -32.65195
   493043815,   -0.00928,    -0.01562,    +1.02295,   -0.01490,    -0.01064,    -0.00851,  -36.39199,   -59.92910,   -32.65195
   493054729,   -0.01562,    -0.02246,    +1.02588,   -0.01809,    -0.00745,    -0.01064,  -36.39199,   -59.92910,   -32.65195
   493065628,   -0.00293,    -0.02051,    +1.03223,   -0.01703,    -0.01171,    -0.00958,  -36.39199,   -59.92910,   -32.65195
   493076531,   -0.01660,    -0.01270,    +1.02734,   -0.01277,    -0.00851,    -0.01171,  -36.39199,   -59.92910,   -32.65195
   493087465,   -0.01855,    +0.00049,    +1.03027,   -0.01171,    -0.01383,    -0.01064,  -36.39199,   -59.92910,   -32.65195
   493098417,   -0.01074,    -0.02246,    +1.03271,   -0.01171,    -0.01064,    -0.01383,  -36.39199,   -59.92910,   -32.65195
   493109325,   -0.01807,    -0.01904,    +1.02832,   -0.01490,    -0.00213,    -0.01171,  -36.39199,   -59.92910,   -32.65195
   493120278,   -0.01367,    -0.01123,    +1.02539,   -0.01277,    -0.00745,    -0.01171,  -36.39199,   -59.92910,   -32.65195
   499151955,   -0.01855,    -0.01758,    +1.01855,   -0.00188,    -0.01064,    -0.00639,  -38.74570,   -59.74805,   -32.82656
   499162834,   -0.01660,    -0.00928,    +1.03174,   -0.00827,    -0.01064,    -0.00958,  -38.74570,   -59.74805,   -32.82656
   499173676,   -0.01660,    -0.00586,    +1.02930,   -0.00401,    -0.00745,    -0.00958,  -38.74570,   -59.74805,   -32.82656
   499184668,   -0.01074,    -0.00928,    +1.03711,   -0.00082,    -0.00958,    -0.01171,  -38.74570,   -59.74805,   -32.82656
   499195517,   -0.01514,    -0.00879,    +1.03662,   -0.00508,    -0.00745,    -0.00958,  -38.74570,   -59.74805,   -32.82656
   499206358,   -0.01709,    -0.00977,    +1.02881,   +0.00024,    -0.01277,    -0.00958,  -38.74570,   -59.74805,   -32.82656
   499217187,   -0.01709,    -0.01660,    +1.03271,   +0.00344,    -0.01064,    -0.01490,  -38.74570,   -59.74805,   -32.82656
   499228008,   -0.01855,    -0.00781,    +1.03076,   +0.00024,    -0.00958,    -0.01171,  -38.74570,   -59.74805,   -32.82656
   499238852,   -0.01562,    -0.01172,    +1.01904,   -0.00508,    -0.00958,    -0.01064,  -38.74570,   -59.74805,   -32.82656
   499249693,   -0.02148,    -0.01855,    +1.01270,   -0.00401,    -0.00851,    -0.01277,  -38.74570,   -59.74805,   -32.82656
   499260542,   -0.01416,    -0.00439,    +1.02734,   -0.00401,    -0.00745,    -0.01809,  -37.11621,   -59.92910,   -32.65195
   499271408,   -0.01611,    -0.01611,    +1.03320,   -0.00082,    -0.01277,    -0.00958,  -37.11621,   -59.92910,   -32.65195
   499282273,   -0.01709,    -0.01221,    +1.03516,   -0.00614,    -0.00958,    -0.00851,  -37.11621,   -59.92910,   -32.65195
   499293134,   -0.00928,    -0.01807,    +1.02148,   -0.00614,    -0.00958,    -0.01277,  -37.11621,   -59.92910,   -32.65195
   499303981,   -0.01123,    -0.01074,    +1.01025,   -0.00082,    -0.00532,    -0.01383,  -37.11621,   -59.92910,   -32.65195
   499314875,   -0.01660,    -0.00732,    +1.03027,   +0.00024,    -0.00639,    -0.00958,  -37.11621,   -59.92910,   -32.65195
   499325853,   -0.01172,    -0.01807,    +1.03076,   -0.00188,    -0.00851,    -0.01171,  -37.11621,   -59.92910,   -32.65195
   499336711,   -0.01416,    -0.02344,    +1.02295,   -0.00188,    -0.00958,    -0.01064,  -37.11621,   -59.92910,   -32.65195
   499347610,   -0.01367,    -0.01465,    +1.03906,   -0.00508,    -0.01171,    -0.01383,  -37.11621,   -59.92910,   -32.65195
   499358467,   -0.01318,    -0.01221,    +1.02002,   -0.00295,    -0.01277,    -0.00532,  -37.11621,   -59.92910,   -32.65195
   499369303,   -0.02197,    -0.01221,    +1.03320,   -0.00508,    -0.00958,    -0.01277,  -37.11621,   -59.92910,   -32.65195
   499380233,   -0.01807,    -0.02002,    +1.03906,   -0.00188,    -0.01171,    -0.00745,  -37.11621,   -59.92910,   -32.65195
   499391144,   -0.01465,    -0.00684,    +1.01465,   -0.00508,    -0.01383,    -0.01490,  -37.11621,   -59.92910,   -32.65195
   499402114,   -0.01514,    -0.00537,    +1.02588,   -0.00401,    -0.01171,    -0.00958,  -37.11621,   -59.92910,   -32.65195
   499413078,   -0.01611,    -0.01465,    +1.03320,   -0.00295,    -0.01064,    -0.00958,  -37.11621,   -59.92910,   -32.65195
   499424034,   -0.01562,    -0.02246,    +1.03467,   -0.00401,    -0.00851,    -0.00958,  -37.11621,   -59.92910,   -32.65195
   499434983,   -0.01807,    -0.01514,    +1.03320,   -0.00508,    -0.01277,    -0.01064,  -37.11621,   -59.92910,   -32.65195
   499445943,   -0.02734,    -0.00684,    +1.03125,   -0.00295,    -0.01383,    -0.00958,  -37.11621,   -59.92910,   -32.65195
   499456911,   -0.01709,    -0.01562,    +1.03906,   -0.00508,    -0.01277,    -0.00958,  -37.11621,   -59.92910,   -32.65195
   499467839,   -0.02148,    -0.01172,    +1.04053,   -0.00188,    -0.00851,    -0.00745,  -37.11621,   -59.92910,   -32.65195
   499478763,   -0.01025,    -0.01025,    +1.03662,   -0.00188,    -0.01596,    -0.00851,  -37.11621,   -59.92910,   -32.65195
   499489757,   -0.00635,    -0.00977,    +1.02588,   +0.00024,    -0.01277,    -0.00958,  -37.11621,   -59.92910,   -32.65195
   499500665,   -0.01465,    -0.01611,    +1.03076,   -0.00082,    -0.00639,    -0.01383,  -37.11621,   -59.92910,   -32.65195
   499511610,   -0.01904,    -0.01562,    +1.02539,   -0.00295,    -0.01383,    -0.01171,  -35.66777,   -61.01543,   -32.30273
   499522541,   -0.01855,    -0.02051,    +1.03027,   +0.00131,    -0.01277,    -0.01490,  -35.66777,   -61.01543,   -32.30273
   499533448,   -0.01367,    -0.01709,    +1.02295,   -0.00295,    -0.01277,    -0.00745,  -35.66777,   -61.01543,   -32.30273
   499544433,   -0.01611,    -0.01221,    +1.02393,   -0.00401,    -0.00958,    -0.01277,  -35.66777,   -61.01543,   -32.30273
   499555382,   -0.01660,    -0.00195,    +1.02637,   -0.00827,    -0.01171,    -0.01171,  -35.66777,   -61.01543,   -32.30273
   499566302,   -0.02881,    -0.01221,    +1.02295,   -0.00508,    -0.01064,    -0.01277,  -35.66777,   -61.01543,   -32.30273
   499577297,   -0.02148,    -0.01660,    +1.02686,   -0.00721,    -0.00851,    -0.01596,  -35.66777,   -61.01543,   -32.30273
   499588265,   -0.02490,    -0.00391,    +1.02002,   -0.00082,    -0.00851,    -0.00745,  -35.66777,   -61.01543,   -32.30273
   499599185,   -0.00830,    -0.01904,    +1.01172,   -0.00295,    -0.00532,    -0.01383,  -35.66777,   -61.01543,   -32.30273
   499610164,   -0.01416,    -0.01562,    +1.02979,   -0.00401,    -0.00745,    -0.00958,  -35.66777,   -61.01543,   -32.30273
   499621072,   -0.01514,    -0.00684,    +1.01465,   -0.00082,    -0.00532,    -0.01064,  -35.66777,   -61.01543,   -32.30273
   499631995,   -0.01514,    -0.01221,    +1.02588,   +0.00131,    -0.01171,    -0.01064,  -35.66777,   -61.01543,   -32.30273
   499642915,   -0.01660,    -0.00977,    +1.03320,   -0.00508,    -0.01171,    -0.01171,  -35.66777,   -61.01543,   -32.30273
   499653846,   -0.02295,    -0.00391,    +1.02100,   -0.00401,    -0.01064,    -0.00745,  -35.66777,   -61.01543,   -32.30273
   499664795,   -0.02100,    -0.01123,    +1.03174,   +0.00024,    -0.01171,    -0.00745,  -35.66777,   -61.01543,   -32.30273
   499675767,   -0.01367,    -0.01807,    +1.02686,   -0.00614,    -0.01064,    -0.01277,  -35.66777,   -61.01543,   -32.30273
   499686736,   -0.02393,    -0.01611,    +1.02295,   -0.00614,    -0.00745,    -0.01171,  -35.66777,   -61.01543,   -32.30273
   499697657,   -0.02148,    -0.01074,    +1.02783,   -0.00721,    -0.01064,    -0.00532,  -35.66777,   -61.01543,   -32.30273
   499708563,   -0.00244,    -0.02393,    +1.02393,   -0.00508,    -0.01596,    -0.01277,  -35.66777,   -61.01543,   -32.30273
   499719549,   -0.02295,    -0.01318,    +1.03027,   -0.00508,    -0.00639,    -0.01277,  -35.66777,   -61.01543,   -32.30273
   499730488,   -0.01807,    -0.01465,    +1.02393,   -0.00188,    -0.01064,    -0.00851,  -35.66777,   -61.01543,   -32.30273
   499741409,   -0.01904,    -0.02148,    +1.03369,   -0.00082,    -0.01277,    -0.00958,  -35.66777,   -61.01543,   -32.30273
   499752391,   -0.02002,    -0.00049,    +1.02783,   -0.00188,    -0.01064,    -0.01596,  -35.66777,   -61.01543,   -32.30273
   499763296,   -0.01807,    -0.01025,    +1.02588,   -0.00188,    -0.00745,    -0.00958,  -36.75410,   -59.56699,   -32.65195
   499774204,   -0.01074,    -0.00635,    +1.02783,   -0.00295,    -0.00958,    -0.00958,  -36.75410,   -59.56699,   -32.65195
   499785159,   -0.00586,    -0.02441,    +1.02637,   +0.00024,    -0.00745,    -0.00958,  -36.75410,   -59.56699,   -32.65195
   499796067,   -0.01758,    -0.01660,    +1.02832,   -0.00401,    -0.01277,    -0.01064,  -36.75410,   -59.56699,   -32.65195
   499807026,   -0.02344,    -0.01221,    +1.01855,   -0.00295,    -0.00532,    -0.01171,  -36.75410,   -59.56699,   -32.65195
   499817974,   -0.01514,    -0.02051,    +1.02588,   -0.00188,    -0.00851,    -0.00851,  -36.75410,   -59.56699,   -32.65195
   499828882,   -0.01611,    -0.01562,    +1.02881,   -0.00295,    -0.00745,    -0.01064,  -36.75410,   -59.56699,   -32.65195
   499839828,   -0.01514,    -0.02100,    +1.02490,   -0.00188,    -0.00958,    -0.01064,  -36.75410,   -59.56699,   -32.65195
   499850735,   -0.01709,    -0.00586,    +1.01953,   -0.00188,    -0.01277,    -0.00745,  -36.75410,   -59.56699,   -32.65195
   499861680,   -0.02246,    -0.00977,    +1.01807,   -0.00188,    -0.01064,    -0.00532,  -36.75410,   -59.56699,   -32.65195
   499872620,   -0.01318,    -0.00488,    +1.04639,   -0.00188,    -0.01277,    -0.01064,  -36.75410,   -59.56699,   -32.65195
   499883545,   -0.00732,    -0.01318,    +1.03174,   -0.00188,    -0.00745,    -0.00851,  -36.75410,   -59.56699,   -32.65195
   499894567,   -0.01123,    -0.00928,    +1.03369,   -0.00188,    -0.00851,    -0.01064,  -36.75410,   -59.56699,   -32.65195
   499905473,   -0.01758,    -0.01807,    +1.02051,   -0.00614,    -0.01171,    -0.01171,  -36.75410,   -59.56699,   -32.65195
   499916390,   -0.01660,    -0.01270,    +1.03027,   -0.00401,    -0.01171,    -0.01064,  -36.75410,   -59.56699,   -32.65195
   499927399,   -0.02051,    -0.01318,    +1.01855,   -0.00295,    -0.00639,    -0.01171,  -36.75410,   -59.56699,   -32.65195
   499938321,   -0.01855,    -0.01074,    +1.02686,   -0.00508,    -0.01171,    -0.01277,  -36.75410,   -59.56699,   -32.65195
   499949227,   -0.01416,    -0.01465,    +1.03516,   -0.00188,    -0.01064,    -0.00958,  -36.75410,   -59.56699,   -32.65195
   499960197,   -0.01660,    -0.01758,    +1.03467,   -0.00508,    -0.01171,    -0.01383,  -36.75410,   -59.56699,   -32.65195
   499971104,   -0.01709,    -0.01025,    +1.02783,   -0.00295,    -0.00851,    -0.01383,  -36.75410,   -59.56699,   -32.65195
   499982097,   -0.02002,    -0.01904,    +1.02637,   -0.00721,    -0.01171,    -0.01171,  -36.75410,   -59.56699,   -32.65195
   499993062,   -0.00195,    -0.01758,    +1.02490,   -0.00082,    -0.00851,    -0.00958,  -36.75410,   -59.56699,   -32.65195
   500004026,   -0.01416,    -0.01221,    +1.03271,   +0.00024,    -0.01171,    -0.01171,  -36.75410,   -59.56699,   -32.65195
   500014979,   -0.01416,    -0.01074,    +1.02979,   -0.00614,    -0.01277,    -0.00639,  -36.21094,   -59.38594,   -32.12812
   500025890,   -0.01221,    -0.02002,    +1.02832,   -0.00401,    -0.01490,    -0.01064,  -36.21094,   -59.38594,   -32.12812
   500036878,   -0.01807,    -0.01074,    +1.02979,   -0.00295,    -0.01064,    -0.01171,  -36.21094,   -59.38594,   -32.12812
   500047785,   -0.01758,    -0.01465,    +1.02393,   -0.00295,    -0.01171,    -0.01490,  -36.21094,   -59.38594,   -32.12812
   500058711,   -0.02002,    -0.01221,    +1.03613,   +0.00131,    -0.01064,    -0.00958,  -36.21094,   -59.38594,   -32.12812
   500069680,   -0.02051,    -0.01416,    +1.02832,   -0.00401,    -0.00851,    -0.00958,  -36.21094,   -59.38594,   -32.12812
   500080586,   -0.01807,    -0.01758,    +1.02832,   -0.00295,    -0.00851,    -0.01171,  -36.21094,   -59.38594,   -32.12812
   500091521,   -0.01221,    -0.02002,    +1.03223,   -0.00401,    -0.01277,    -0.00958,  -36.21094,   -59.38594,   -32.12812
   500102452,   -0.01514,    -0.01709,    +1.01953,   -0.00508,    -0.01064,    -0.00851,  -36.21094,   -59.38594,   -32.12812
   500113358,   -0.01318,    -0.00684,    +1.03271,   -0.01040,    -0.00745,    -0.01277,  -36.21094,   -59.38594,   -32.12812
   500124315,   -0.02441,    -0.01709,    +1.03174,   -0.00401,    -0.00745,    -0.01064,  -36.21094,   -59.38594,   -32.12812
   500135284,   -0.02051,    -0.02197,    +1.03174,   +0.00024,    -0.01277,    -0.01171,  -36.21094,   -59.38594,   -32.12812
   500146203,   -0.01367,    -0.01709,    +1.03369,   -0.00295,    -0.00745,    -0.00958,  -36.21094,   -59.38594,   -32.12812
   500157199,   -0.01221,    -0.01074,    +1.01074,   -0.00295,    -0.01064,    -0.01064,  -36.21094,   -59.38594,   -32.12812
   500168164,   -0.01758,    -0.01904,    +1.02588,   -0.00508,    -0.00958,    -0.01171,  -36.21094,   -59.38594,   -32.12812
   500179094,   -0.02002,    -0.01562,    +1.04736,   -0.00933,    -0.00958,    -0.01171,  -36.21094,   -59.38594,   -32.12812
   500190082,   -0.01807,    -0.01758,    +1.02295,   -0.00188,    -0.00639,    -0.01490,  -36.21094,   -59.38594,   -32.12812
   500200988,   -0.01416,    -0.01709,    +1.02100,   +0.00237,    -0.00958,    -0.01064,  -36.21094,   -59.38594,   -32.12812
   500211905,   -0.02197,    -0.01074,    +1.02881,   -0.00401,    -0.01171,    -0.01064,  -36.21094,   -59.38594,   -32.12812
   500222846,   -0.02246,    -0.00977,    +1.01953,   +0.00237,    -0.00745,    -0.01171,  -36.21094,   -59.38594,   -32.12812
   500233755,   -0.00977,    -0.00879,    +1.02002,   -0.00082,    -0.01064,    -0.00851,  -36.21094,   -59.38594,   -32.12812
   500244757,   -0.01123,    -0.02148,    +1.02588,   +0.00024,    -0.00958,    -0.01171,  -36.21094,   -59.38594,   -32.12812
   500255701,   -0.01416,    -0.01904,    +1.01660,   -0.00295,    -0.00958,    -0.00851,  -36.21094,   -59.38594,   -32.12812
   500266659,   -0.01221,    -0.01758,    +1.02783,   +0.00024,    -0.01277,    -0.01277,  -37.11621,   -61.01543,   -32.65195
