time, ax, ay, az, gx, gy, gz, mx, my, mz
  3139889829,   -0.00805,    -0.00512,    +0.99552,   +0.11240,    +0.07330,    +0.00122,   +8.99000,    -4.93000,   +29.40600
  3139901118,   -0.00952,    -0.00805,    +0.99332,   +0.11240,    +0.07819,    +0.00000,   +9.28000,    -5.27800,   +28.76800
  3139912404,   +0.00000,    -0.00293,    +0.99186,   +0.11729,    +0.07086,    +0.00367,   +9.22200,    -5.56800,   +29.34800
  3139923587,   -0.00293,    -0.00878,    +0.99625,   +0.10873,    +0.07697,    +0.00244,   +9.10600,    -5.16200,   +28.42000
  3139934813,   -0.01318,    -0.01244,    +0.99040,   +0.11118,    +0.07819,    +0.00611,   +9.04800,    -5.27800,   +29.58000
  3139945996,   -0.00805,    -0.01098,    +0.99406,   +0.11240,    +0.07330,    -0.00122,   +8.75800,    -5.10400,   +29.81200
  3139957221,   -0.00220,    -0.01025,    +0.99332,   +0.11606,    +0.07941,    +0.00122,   +9.51200,    -4.52400,   +29.40600
  3139968418,   -0.00586,    -0.00732,    +0.98893,   +0.11240,    +0.07330,    +0.00122,   +9.51200,    -4.52400,   +29.40600
  3139979648,   -0.00293,    -0.01025,    +0.98893,   +0.10751,    +0.07819,    +0.00489,   +9.62800,    -4.93000,   +28.65200
  3139990843,   -0.00659,    -0.00952,    +0.99406,   +0.11118,    +0.07697,    +0.00244,   +9.33800,    -4.69800,   +28.53600
  3140002090,   -0.00878,    -0.00220,    +0.99186,   +0.10873,    +0.07453,    +0.00000,   +9.28000,    -4.69800,   +29.81200
  3140013300,   -0.00293,    -0.00586,    +1.00064,   +0.11851,    +0.07208,    +0.00122,   +9.57000,    -4.87200,   +28.71000
  3140024562,   -0.00805,    -0.00512,    +0.98454,   +0.10996,    +0.07575,    +0.00367,   +9.04800,    -4.93000,   +28.42000
  3140035764,   +0.00220,    -0.00805,    +0.99772,   +0.11118,    +0.07697,    +0.00000,   +9.33800,    -5.27800,   +29.58000
  3140047029,   -0.00805,    -0.00366,    +1.00064,   +0.11118,    +0.07330,    +0.00244,  +10.03400,    -5.27800,   +28.53600
  3140058236,   -0.00586,    -0.00659,    +0.99040,   +0.11240,    +0.07819,    +0.00122,  +10.03400,    -4.87200,   +28.53600
  3140069550,   -0.00586,    -0.01318,    +0.98600,   +0.10873,    +0.07086,    +0.00000,   +9.28000,    -4.81400,   +29.46400
  3140080745,   -0.00878,    -0.00586,    +0.99625,   +0.10996,    +0.07453,    +0.00489,   +9.57000,    -4.75600,   +28.88400
  3140092014,   +0.00220,    -0.00439,    +0.99332,   +0.10996,    +0.07697,    +0.00489,   +9.16400,    -5.22000,   +29.52200
  3140103228,   -0.00439,    -0.00366,    +0.99332,   +0.11973,    +0.07697,    +0.00611,   +9.04800,    -5.10400,   +29.34800
  3140114465,   -0.00659,    -0.00366,    +0.98893,   +0.10996,    +0.07697,    +0.00489,   +9.51200,    -5.39400,   +28.76800
  3140125667,   -0.00439,    -0.01171,    +0.98966,   +0.11362,    +0.07453,    +0.00122,   +9.22200,    -4.98800,   +29.23200
  3140136880,   +0.00073,    -0.00732,    +0.99698,   +0.11240,    +0.07330,    +0.00244,   +9.22200,    -4.98800,   +29.23200
  3140148080,   -0.00659,    -0.00878,    +0.99772,   +0.11118,    +0.07330,    -0.00122,   +9.16400,    -4.98800,   +29.11600
  3140159330,   -0.00732,    -0.00512,    +0.99332,   +0.11240,    +0.07697,    +0.00122,   +9.80200,    -4.46600,   +29.11600
  3140170536,   -0.00220,    -0.00952,    +0.99698,   +0.11240,    +0.07208,    +0.00122,   +9.57000,    -4.29200,   +29.05800
  3140181796,   +0.00073,    -0.00952,    +0.99406,   +0.11362,    +0.07697,    +0.00367,   +9.62800,    -4.81400,   +29.40600
  3140192980,   -0.01025,    -0.00512,    +0.98820,   +0.10996,    +0.07819,    -0.00122,   +9.62800,    -4.81400,   +29.23200
  3140204205,   -0.00366,    -0.00512,    +0.99113,   +0.11484,    +0.07330,    +0.00489,   +9.86000,    -4.93000,   +29.05800
  3140215408,   -0.00439,    -0.00732,    +1.00064,   +0.11362,    +0.06964,    -0.00122,   +9.04800,    -5.10400,   +28.76800
  3140226630,   -0.01025,    -0.00586,    +0.98966,   +0.11484,    +0.07453,    +0.00244,   +9.04800,    -5.10400,   +28.76800
  3140237840,   -0.01171,    -0.00659,    +0.99186,   +0.11240,    +0.07941,    +0.00489,   +9.28000,    -5.68400,   +29.87000
  3140258006,   -0.00659,    -0.01098,    +0.99845,   +0.11362,    +0.07697,    +0.00122,   +9.45400,    -5.33600,   +30.10200
  3140269230,   -0.00146,    -0.01318,    +0.99772,   +0.11484,    +0.07575,    +0.00122,   +9.39600,    -5.16200,   +30.10200
  3140280417,   -0.00366,    -0.00586,    +0.99845,   +0.11118,    +0.07086,    +0.00000,   +9.04800,    -4.46600,   +29.58000
  3140291601,   -0.00146,    -0.00293,    +0.99113,   +0.10873,    +0.07575,    +0.00367,   +9.22200,    -5.16200,   +29.34800
  3140302788,   +0.00000,    -0.01684,    +0.98820,   +0.10751,    +0.07208,    +0.00367,   +9.22200,    -5.16200,   +29.34800
  3140313965,   -0.00805,    -0.00732,    +0.99625,   +0.11118,    +0.07208,    -0.00122,   +9.04800,    -5.10400,   +29.69600
  3140325142,   -0.00952,    -0.01684,    +1.00064,   +0.11118,    +0.07575,    +0.00244,   +8.81600,    -5.51000,   +29.69600
  3140336319,   -0.00659,    -0.00293,    +0.99625,   +0.10629,    +0.07208,    +0.00244,   +9.33800,    -5.74200,   +29.23200
  3140347494,   -0.00439,    -0.00659,    +0.99406,   +0.11240,    +0.07208,    +0.00367,   +8.87400,    -5.10400,   +30.10200
  3140358670,   -0.00073,    -0.00512,    +0.99991,   +0.11240,    +0.07453,    +0.00489,   +9.39600,    -5.33600,   +30.10200
  3140369848,   -0.01391,    -0.00878,    +0.99552,   +0.11362,    +0.08063,    +0.00000,   +9.28000,    -5.10400,   +29.46400
  3140381022,   -0.00805,    -0.00439,    +0.99845,   +0.10996,    +0.07697,    +0.00489,   +9.28000,    -5.10400,   +28.82600
  3140392197,   -0.00439,    -0.00805,    +0.99918,   +0.11240,    +0.08063,    +0.00367,   +9.16400,    -5.56800,   +28.82600
  3140403374,   -0.00659,    -0.00659,    +0.99918,   +0.10996,    +0.07575,    +0.00122,   +8.87400,    -5.04600,   +29.40600
  3140414549,   -0.00439,    -0.00586,    +1.00504,   +0.10873,    +0.07575,    +0.00244,   +8.81600,    -5.04600,   +29.34800
  3140425724,   -0.00732,    -0.01098,    +0.99552,   +0.11973,    +0.08552,    +0.00244,   +8.58400,    -5.16200,   +28.88400
  3140436903,   -0.00146,    -0.00878,    +0.99772,   +0.11606,    +0.07330,    +0.00367,   +8.64200,    -5.04600,   +28.76800
  3140448080,   -0.00512,    -0.00439,    +0.99406,   +0.11729,    +0.07819,    -0.00367,   +8.46800,    -5.33600,   +29.00000
  3140459268,   +0.00000,    -0.00805,    +0.99479,   +0.11362,    +0.07941,    +0.00000,   +8.75800,    -5.04600,   +29.40600
  3140470445,   -0.00439,    -0.00805,    +0.99186,   +0.11484,    +0.07697,    +0.00244,   +8.75800,    -5.04600,   +29.40600
  3140481625,   -0.00732,    -0.00878,    +0.99113,   +0.11240,    +0.08186,    +0.00367,   +8.87400,    -5.04600,   +29.34800
  3140492799,   -0.00732,    -0.00512,    +0.99552,   +0.11240,    +0.07819,    +0.00122,   +9.10600,    -5.10400,   +29.17400
  3140503975,   -0.00366,    -0.01318,    +0.98893,   +0.11484,    +0.07697,    +0.00244,   +9.39600,    -5.45200,   +29.17400
  3140515159,   -0.01318,    -0.00512,    +0.99625,   +0.11118,    +0.07697,    +0.00367,   +8.87400,    -5.04600,   +29.58000
  3140526337,   -0.00220,    -0.00659,    +0.98966,   +0.11606,    +0.08063,    +0.00367,   +8.64200,    -4.87200,   +29.29000
  3140537515,   +0.00073,    -0.00878,    +0.99772,   +0.11484,    +0.07575,    -0.00122,   +9.16400,    -5.62600,   +29.52200
  3140548694,   -0.00439,    -0.00952,    +1.00577,   +0.11851,    +0.07575,    +0.00244,   +8.99000,    -5.39400,   +29.05800
  3140559870,   -0.00220,    -0.00732,    +0.99406,   +0.11484,    +0.07819,    +0.00733,   +8.99000,    -5.39400,   +29.05800
  3140571052,   -0.00146,    -0.00512,    +1.00211,   +0.10996,    +0.07697,    +0.00122,   +8.41000,    -4.69800,   +29.05800
  3140582237,   +0.00220,    -0.00659,    +0.98893,   +0.11240,    +0.08430,    +0.00122,   +8.75800,    -4.46600,   +29.63800
  3140593415,   +0.00220,    -0.01025,    +0.99113,   +0.10385,    +0.08063,    +0.00244,   +8.87400,    -5.10400,   +28.94200
  3140604589,   -0.01098,    -0.00805,    +0.99113,   +0.11118,    +0.07330,    +0.00244,   +9.10600,    -5.56800,   +29.29000
  3140615766,   -0.00439,    -0.01244,    +0.99259,   +0.11118,    +0.07330,    +0.00122,   +9.10600,    -4.93000,   +29.75400
  3140627028,   -0.00805,    -0.00146,    +0.99113,   +0.10996,    +0.07819,    +0.00367,   +9.45400,    -4.75600,   +29.40600
  3140638206,   -0.00659,    -0.01098,    +0.99698,   +0.11240,    +0.07819,    +0.00244,   +9.33800,    -5.22000,   +29.29000
  3140649382,   -0.00439,    -0.00586,    +0.99772,   +0.11362,    +0.07575,    +0.00489,   +9.33800,    -5.22000,   +29.29000
  3140660562,   -0.00659,    -0.01318,    +0.99332,   +0.11240,    +0.07697,    +0.00244,   +8.70000,    -4.87200,   +29.52200
  3140671746,   -0.00146,    -0.00366,    +0.99991,   +0.11484,    +0.07330,    +0.00244,   +9.39600,    -5.04600,   +29.75400
  3140682921,   -0.01391,    -0.00586,    +0.99698,   +0.10873,    +0.07453,    +0.00367,   +8.93200,    -5.16200,   +29.46400
  3140694099,   -0.00293,    -0.00512,    +0.99991,   +0.11118,    +0.07697,    +0.00611,   +9.28000,    -5.16200,   +30.04400
  3140705275,   -0.00439,    -0.00659,    +0.97942,   +0.10996,    +0.07819,    +0.00367,   +9.04800,    -4.93000,   +29.87000
  3140716454,   -0.00366,    -0.00878,    +0.98893,   +0.11240,    +0.07697,    +0.00367,   +9.57000,    -4.69800,   +29.52200
  3140727653,   -0.00220,    -0.00512,    +0.99918,   +0.11240,    +0.07819,    +0.00000,   +9.57000,    -4.69800,   +29.52200
  3140738840,   -0.00293,    -0.01098,    +0.98820,   +0.11484,    +0.07208,    +0.00244,   +8.87400,    -4.75600,   +29.81200
  3140750030,   -0.00586,    -0.00732,    +0.99406,   +0.11240,    +0.07453,    +0.00489,   +8.99000,    -5.56800,   +29.75400
  3140761206,   -0.01098,    -0.00220,    +0.98893,   +0.11118,    +0.07697,    +0.00000,   +9.28000,    -5.10400,   +29.40600
  3140772381,   -0.01098,    -0.01025,    +0.99406,   +0.11606,    +0.07697,    +0.00244,   +9.28000,    -5.16200,   +29.40600
  3140783558,   -0.00439,    -0.00878,    +0.98674,   +0.11118,    +0.07819,    +0.00611,   +8.93200,    -5.33600,   +29.17400
  3140794734,   -0.00878,    -0.00659,    +0.99479,   +0.11362,    +0.07819,    +0.00000,   +8.75800,    -5.16200,   +29.40600
  3140805909,   -0.00805,    -0.00805,    +0.98527,   +0.11362,    +0.07575,    +0.00000,   +9.10600,    -5.27800,   +29.34800
  3140817086,   -0.00146,    -0.00805,    +0.99113,   +0.11484,    +0.07697,    +0.00367,   +9.10600,    -5.27800,   +29.34800
  3140828263,   -0.01098,    -0.01537,    +0.99259,   +0.10873,    +0.07819,    +0.00122,   +8.87400,    -4.40800,   +28.94200
  3140839497,   +0.00000,    -0.00732,    +1.00870,   +0.10751,    +0.07697,    +0.00244,   +8.81600,    -4.87200,   +28.94200
  3140850671,   +0.00366,    -0.01098,    +1.00064,   +0.12217,    +0.07208,    +0.00489,   +8.70000,    -4.69800,   +29.11600
  3140861846,   -0.01464,    -0.00732,    +1.00430,   +0.11729,    +0.07208,    -0.00244,   +9.16400,    -4.98800,   +29.34800
  3140873021,   -0.01171,    -0.00659,    +1.00064,   +0.11362,    +0.07697,    +0.00000,   +9.45400,    -4.40800,   +30.16000
  3140884220,   -0.00805,    -0.01025,    +0.98820,   +0.10873,    +0.06842,    +0.00244,   +9.33800,    -4.98800,   +30.10200
  3140895396,   -0.00146,    -0.00586,    +0.99113,   +0.11118,    +0.07330,    +0.00489,   +9.39600,    -4.87200,   +29.11600
  3140906579,   -0.01025,    -0.00805,    +0.99479,   +0.11484,    +0.07575,    +0.00244,   +9.39600,    -4.87200,   +29.11600
  3140917755,   +0.00000,    -0.00586,    +0.99698,   +0.11973,    +0.07819,    +0.00244,   +9.39600,    -4.46600,   +28.42000
  3140928933,   -0.00659,    -0.00220,    +0.99406,   +0.11606,    +0.08186,    +0.00367,   +9.33800,    -5.10400,   +29.58000
  3140940112,   -0.00878,    -0.00586,    +0.99772,   +0.10996,    +0.07697,    +0.00367,   +9.45400,    -4.69800,   +29.40600
  3140951290,   -0.00220,    -0.00659,    +0.99698,   +0.11118,    +0.07697,    +0.00367,   +8.99000,    -4.52400,   +29.23200
  3140962467,   -0.00586,    -0.00805,    +0.99772,   +0.10507,    +0.07941,    +0.00367,   +9.51200,    -4.75600,   +29.69600
  3140973643,   -0.00439,    -0.00878,    +0.99625,   +0.11240,    +0.08308,    +0.00122,   +9.10600,    -4.69800,   +29.58000
  3140984881,   -0.00659,    -0.00439,    +0.99698,   +0.11851,    +0.07941,    +0.00489,   +9.22200,    -5.39400,   +29.58000
  3140996071,   -0.00586,    -0.00439,    +0.99406,   +0.11362,    +0.07819,    +0.00122,   +9.22200,    -5.39400,   +29.58000
  3141007250,   -0.00659,    -0.00586,    +0.99625,   +0.11362,    +0.07819,    +0.00244,   +8.75800,    -4.69800,   +29.17400
  3141018430,   -0.00439,    -0.00732,    +0.99918,   +0.11118,    +0.08063,    +0.00244,   +9.22200,    -4.29200,   +28.88400
  3141029715,   -0.01318,    -0.00805,    +0.99845,   +0.10018,    +0.07819,    +0.00367,   +8.29400,    -5.16200,   +29.46400
  3141040894,   -0.00146,    -0.00878,    +0.98966,   +0.11729,    +0.07575,    +0.00244,   +8.52600,    -4.52400,   +30.10200
  3141052084,   -0.01098,    -0.00952,    +0.99918,   +0.10873,    +0.07575,    -0.00122,   +9.22200,    -4.75600,   +30.10200
  3141063261,   -0.00805,    -0.00878,    +0.99479,   +0.11118,    +0.07819,    -0.00244,   +8.87400,    -4.69800,   +29.23200
  3141074437,   -0.00220,    -0.00512,    +0.99918,   +0.10996,    +0.07575,    +0.00244,   +8.87400,    -4.69800,   +29.23200
  3141085615,   -0.00659,    -0.00878,    +0.98820,   +0.11484,    +0.08063,    +0.00489,   +8.81600,    -4.64000,   +30.16000
  3141096816,   -0.01171,    -0.00952,    +1.00138,   +0.12095,    +0.07941,    +0.00000,   +8.75800,    -5.10400,   +29.81200
  3141107993,   -0.00293,    -0.00805,    +0.99772,   +0.11118,    +0.07941,    +0.00244,   +9.22200,    -5.16200,   +29.40600
  3141119217,   -0.00146,    -0.00805,    +0.98893,   +0.11118,    +0.07697,    +0.00244,   +9.39600,    -4.98800,   +29.75400
  3141130396,   -0.00439,    -0.01025,    +0.99479,   +0.10873,    +0.07819,    +0.00000,   +9.22200,    -4.87200,   +29.69600
  3141141574,   -0.01318,    -0.01610,    +0.98966,   +0.10873,    +0.07575,    +0.00367,   +8.64200,    -4.93000,   +30.27600
  3141152750,   -0.00439,    -0.01025,    +1.00284,   +0.10873,    +0.07453,    +0.00244,   +8.87400,    -4.69800,   +29.52200
  3141163926,   -0.00439,    -0.00659,    +0.98674,   +0.10873,    +0.07819,    +0.00244,   +8.87400,    -4.69800,   +29.52200
  3141175103,   +0.00146,    -0.01171,    +0.99918,   +0.11484,    +0.07819,    +0.00489,   +8.81600,    -5.10400,   +30.68200
  3141186281,   -0.00732,    -0.00659,    +0.99698,   +0.11118,    +0.07697,    +0.00489,   +8.41000,    -4.98800,   +29.34800
  3141197456,   -0.00293,    -0.00878,    +0.99698,   +0.10629,    +0.07819,    +0.00244,   +9.22200,    -4.81400,   +29.40600
  3141208674,   -0.00220,    -0.01025,    +0.98674,   +0.11240,    +0.07453,    +0.00244,   +9.16400,    -4.93000,   +29.81200
  3141219918,   -0.00878,    -0.00366,    +0.99259,   +0.10751,    +0.07941,    +0.00122,   +8.70000,    -4.06000,   +29.69600
  3141231162,   -0.00366,    -0.01098,    +0.98893,   +0.11484,    +0.07453,    +0.00244,   +9.10600,    -5.22000,   +29.92800
  3141242404,   -0.00805,    -0.00439,    +0.99845,   +0.11240,    +0.07819,    +0.00367,   +8.81600,    -4.75600,   +29.17400
  3141253647,   -0.00366,    -0.00805,    +1.00064,   +0.10629,    +0.07575,    +0.00122,   +8.81600,    -4.75600,   +29.17400
  3141264891,   -0.00220,    -0.00512,    +0.98820,   +0.11240,    +0.07575,    +0.00367,   +8.75800,    -4.98800,   +29.58000
  3141276134,   -0.00512,    -0.00366,    +0.99772,   +0.11606,    +0.08063,    +0.00122,   +8.58400,    -4.75600,   +29.11600
  3141287377,   -0.00732,    -0.00659,    +0.99698,   +0.10996,    +0.08186,    +0.00122,   +8.81600,    -4.75600,   +30.04400
  3141298651,   +0.00146,    -0.00586,    +0.99332,   +0.10996,    +0.07941,    +0.00244,   +8.93200,    -5.27800,   +28.76800
  3141309913,   -0.01244,    -0.00659,    +0.99186,   +0.11240,    +0.07819,    +0.00367,   +8.93200,    -4.58200,   +29.92800
  3141321155,   -0.00366,    -0.00586,    +0.99332,   +0.11240,    +0.07453,    +0.00000,   +8.93200,    -4.98800,   +29.34800
  3141332418,   -0.00805,    -0.00512,    +0.99698,   +0.10996,    +0.07819,    +0.00000,   +8.99000,    -5.16200,   +29.98600
  3141343720,   -0.00878,    -0.01244,    +0.99698,   +0.11484,    +0.07819,    -0.00244,   +8.99000,    -5.16200,   +29.98600
  3141354962,   +0.00146,    -0.00146,    +0.99259,   +0.11118,    +0.08186,    +0.00122,   +8.75800,    -5.04600,   +29.05800
  3141366206,   -0.00439,    -0.00732,    +0.99479,   +0.11484,    +0.07819,    +0.00244,   +9.04800,    -4.75600,   +29.52200
  3141377449,   -0.00732,    -0.01171,    +0.99845,   +0.11362,    +0.07575,    +0.00244,   +9.10600,    -4.35000,   +30.27600
  3141388715,   -0.01537,    -0.00586,    +1.00211,   +0.11851,    +0.08308,    +0.00367,   +9.33800,    -4.64000,   +29.17400
  3141399962,   -0.00659,    -0.00878,    +0.98747,   +0.11118,    +0.07575,    +0.00367,   +8.99000,    -4.93000,   +28.76800
  3141411214,   +0.00073,    -0.00659,    +0.99552,   +0.11606,    +0.08063,    +0.00122,   +9.33800,    -4.98800,   +29.29000
  3141422476,   -0.00439,    -0.00439,    +0.99406,   +0.11118,    +0.07697,    +0.00000,   +9.04800,    -4.87200,   +29.17400
  3141433720,   -0.00366,    -0.00586,    +0.98600,   +0.11362,    +0.07941,    +0.00000,   +9.04800,    -4.87200,   +29.17400
  3141444985,   -0.00439,    -0.00952,    +0.99772,   +0.10751,    +0.07575,    +0.00367,   +8.87400,    -4.93000,   +29.00000
  3141456257,   +0.00293,    -0.00805,    +1.00504,   +0.10996,    +0.07208,    +0.00244,   +9.28000,    -5.16200,   +29.81200
  3141467501,   -0.00293,    -0.00366,    +0.99625,   +0.11362,    +0.07941,    +0.00367,   +9.04800,    -4.64000,   +29.46400
  3141478803,   -0.00073,    -0.00805,    +1.00577,   +0.11118,    +0.07575,    -0.00244,   +8.75800,    -4.46600,   +28.65200
  3141490045,   -0.00732,    -0.00586,    +0.99698,   +0.10751,    +0.08308,    +0.00122,   +9.16400,    -5.68400,   +29.63800
  3141501293,   -0.00073,    -0.01171,    +0.99698,   +0.11118,    +0.07330,    -0.00122,   +8.87400,    -4.98800,   +29.00000
  3141512556,   -0.01464,    -0.00512,    +0.99259,   +0.11484,    +0.07819,    +0.00000,   +8.93200,    -4.64000,   +29.63800
  3141523801,   -0.00146,    -0.00732,    +0.99479,   +0.10996,    +0.07819,    +0.00244,   +8.93200,    -4.64000,   +29.63800
  3141535045,   -0.00366,    -0.00952,    +0.99625,   +0.11484,    +0.07208,    +0.00611,   +9.33800,    -4.81400,   +29.34800
  3141546288,   -0.00366,    -0.00732,    +0.99186,   +0.11729,    +0.07208,    +0.00489,   +9.04800,    -4.81400,   +29.29000
  3141557531,   -0.00586,    -0.00439,    +0.98820,   +0.11118,    +0.07453,    +0.00489,   +9.10600,    -4.93000,   +30.04400
  3141568817,   -0.00293,    -0.00732,    +0.98674,   +0.10996,    +0.07941,    +0.00122,   +8.70000,    -4.81400,   +29.00000
  3141580061,   -0.00439,    -0.00805,    +1.00650,   +0.10996,    +0.07697,    -0.00122,   +8.70000,    -4.40800,   +29.05800
  3141591303,   -0.00146,    -0.00512,    +0.99845,   +0.11851,    +0.08186,    +0.00367,   +8.93200,    -4.46600,   +29.23200
  3141602546,   -0.00073,    -0.00659,    +0.99113,   +0.11729,    +0.07330,    +0.00489,   +9.16400,    -5.22000,   +29.05800
  3141613788,   -0.00952,    -0.01244,    +0.99991,   +0.10996,    +0.07575,    +0.00000,   +9.16400,    -5.22000,   +29.05800
  3141625028,   -0.01464,    -0.00805,    +0.99259,   +0.11484,    +0.07208,    +0.00244,   +9.22200,    -4.87200,   +29.23200
  3141636269,   +0.00073,    -0.00952,    +0.99406,   +0.11729,    +0.08063,    +0.00489,   +9.22200,    -4.75600,   +29.63800
  3141647510,   -0.01025,    -0.00878,    +0.99991,   +0.11729,    +0.08430,    +0.00611,   +8.87400,    -4.75600,   +29.63800
  3141658811,   +0.00000,    -0.01025,    +0.99625,   +0.11484,    +0.07086,    +0.00000,   +9.51200,    -4.64000,   +29.17400
  3141670052,   -0.00439,    -0.00732,    +0.99479,   +0.11973,    +0.07575,    +0.00489,   +8.93200,    -4.64000,   +29.05800
  3141681294,   +0.00073,    -0.00732,    +0.99918,   +0.10996,    +0.07819,    +0.00367,   +8.58400,    -4.69800,   +29.75400
  3141692537,   -0.00220,    -0.01464,    +0.98966,   +0.11729,    +0.07941,    +0.00244,   +9.33800,    -5.27800,   +29.11600
  3141703841,   -0.00586,    -0.00586,    +0.99772,   +0.10873,    +0.07819,    +0.00733,   +9.33800,    -5.27800,   +29.11600
  3141715099,   -0.00439,    -0.00952,    +0.99698,   +0.11606,    +0.07208,    +0.00489,   +9.28000,    -5.04600,   +29.98600
  3141726342,   -0.01025,    -0.00805,    +1.00064,   +0.11118,    +0.07453,    +0.00000,   +9.22200,    -4.98800,   +29.69600
  3141737584,   -0.00878,    -0.00586,    +1.00357,   +0.10996,    +0.07330,    +0.00489,   +8.64200,    -5.33600,   +29.58000
  3141748831,   -0.01098,    -0.00586,    +1.00430,   +0.11484,    +0.07697,    +0.00489,   +9.45400,    -5.04600,   +29.11600
  3141760088,   +0.00146,    -0.00878,    +0.99040,   +0.11362,    +0.08063,    +0.00122,   +8.93200,    -4.58200,   +29.52200
  3141771364,   +0.00000,    -0.00732,    +0.99332,   +0.11362,    +0.08063,    +0.00367,   +9.33800,    -5.04600,   +29.69600
  3141782607,   -0.00220,    -0.00659,    +0.99259,   +0.11362,    +0.07819,    +0.00367,   +8.58400,    -4.93000,   +29.40600
  3141793849,   -0.00146,    -0.00805,    +1.00064,   +0.10629,    +0.07697,    +0.00367,   +8.58400,    -4.93000,   +29.40600
  3141805089,   -0.00220,    -0.01318,    +0.99259,   +0.10629,    +0.07330,    +0.00000,   +9.10600,    -5.39400,   +29.29000
  3141816332,   -0.01098,    -0.00659,    +1.00211,   +0.11606,    +0.07697,    +0.00122,   +9.16400,    -4.93000,   +29.00000
  3141827574,   +0.00073,    -0.01318,    +0.99332,   +0.11240,    +0.07575,    +0.00122,   +8.93200,    -4.93000,   +29.58000
  3141838807,   +0.00073,    -0.00293,    +0.99332,   +0.12095,    +0.07086,    +0.00367,   +8.70000,    -5.39400,   +29.46400
  3141850052,   -0.00512,    -0.01025,    +0.99772,   +0.11606,    +0.08186,    +0.00367,   +8.58400,    -5.16200,   +29.17400
  3141861295,   -0.00732,    -0.01684,    +0.99259,   +0.11484,    +0.07941,    +0.00367,   +8.81600,    -4.69800,   +28.59400
  3141872558,   -0.00439,    -0.01025,    +1.00211,   +0.11118,    +0.07697,    +0.00367,   +9.33800,    -5.16200,   +28.53600
  3141883801,   -0.00586,    -0.00366,    +0.99845,   +0.11484,    +0.08063,    +0.00244,   +9.33800,    -5.16200,   +28.53600
  3141895064,   +0.00220,    -0.00146,    +0.99552,   +0.11484,    +0.07575,    +0.00733,   +8.46800,    -4.58200,   +28.76800
  3141906310,   -0.00293,    -0.00439,    +0.99406,   +0.11118,    +0.08063,    +0.00244,   +8.41000,    -5.39400,   +28.53600
  3141917570,   -0.00878,    -0.00878,    +0.99772,   +0.11484,    +0.07941,    +0.00733,   +9.10600,    -5.16200,   +29.63800
  3141928800,   -0.00293,    -0.00732,    +0.99259,   +0.10996,    +0.07453,    +0.00489,   +9.22200,    -5.22000,   +28.59400
  3141940067,   -0.00439,    -0.00952,    +0.99552,   +0.10751,    +0.07453,    +0.00244,   +9.22200,    -5.27800,   +29.17400
  3141951311,   +0.00073,    -0.00293,    +0.99772,   +0.10996,    +0.07819,    +0.00367,   +8.75800,    -4.40800,   +29.05800
  3141962578,   -0.00073,    -0.00366,    +0.98820,   +0.10873,    +0.07941,    +0.00244,   +9.10600,    -4.46600,   +28.82600
  3141973837,   -0.00073,    -0.00732,    +0.99698,   +0.10873,    +0.07453,    +0.00367,   +9.10600,    -4.46600,   +28.82600
  3141985099,   -0.00439,    -0.00586,    +1.00870,   +0.11606,    +0.08308,    +0.00000,   +9.51200,    -4.98800,   +29.17400
  3141996365,   +0.00000,    -0.00878,    +0.98966,   +0.11118,    +0.07453,    +0.00122,   +9.10600,    -5.22000,   +29.52200
  3142007612,   -0.00805,    -0.00732,    +1.00430,   +0.11240,    +0.07819,    +0.00244,   +9.10600,    -4.98800,   +29.17400
  3142018871,   -0.01098,    -0.00732,    +0.99552,   +0.11362,    +0.08063,    +0.00367,   +8.81600,    -4.64000,   +29.52200
  3142030131,   +0.00000,    -0.00952,    +1.00723,   +0.11606,    +0.07330,    +0.00122,   +9.22200,    -4.46600,   +29.69600
  3142041393,   -0.00805,    -0.00659,    +0.99406,   +0.11240,    +0.07819,    +0.00000,   +8.81600,    -5.04600,   +29.34800
  3142052638,   +0.00073,    -0.00805,    +0.99332,   +0.10751,    +0.07819,    +0.00367,   +9.22200,    -5.74200,   +29.29000
  3142063882,   -0.00220,    -0.00878,    +0.99479,   +0.10751,    +0.07697,    +0.00244,   +9.22200,    -5.74200,   +29.29000
  3142075190,   -0.00659,    -0.01098,    +0.98893,   +0.11118,    +0.08063,    +0.00489,   +8.87400,    -5.80000,   +29.23200
  3142086436,   -0.01025,    -0.00732,    +0.99552,   +0.10996,    +0.08063,    +0.00244,   +9.10600,    -4.58200,   +29.05800
  3142097679,   -0.00659,    -0.01391,    +0.99040,   +0.11240,    +0.07575,    -0.00122,   +9.10600,    -4.81400,   +29.40600
  3142108989,   -0.00293,    -0.00805,    +0.98381,   +0.11362,    +0.07941,    +0.00733,   +9.10600,    -5.22000,   +29.05800
  3142120233,   -0.00732,    -0.00732,    +0.99113,   +0.11240,    +0.08186,    +0.00489,   +8.93200,    -5.04600,   +29.11600
  3142131498,   -0.00073,    -0.01025,    +0.99845,   +0.11362,    +0.07575,    +0.00122,   +9.39600,    -4.81400,   +29.81200
  3142142742,   -0.01318,    -0.01171,    +0.98820,   +0.11484,    +0.07941,    +0.00367,   +8.46800,    -4.98800,   +29.40600
  3142153989,   -0.01025,    -0.00512,    +0.99772,   +0.10751,    +0.07941,    +0.00122,   +9.04800,    -4.98800,   +29.52200
